id,data,period,topic_id,topic_label
2025-04-02_o-finala-ponta-simion-ar-fi-cea-mai-rea-varianta-pentru-roma,2025-04-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-02_teatrul-ion-creanga-a-fost-abandonat-desi-are-multa-istorie,2025-04-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-03_acum-si-la-new-york-multumesc-romanilor-din-new-york-care-mi,2025-04-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-03_am-avut-astazi-o-intalnire-cu-directori-ai-teatrelor-aflate,2025-04-03,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-03_am-semnat-astazi-un-protocol-de-colaborare-cu-untold-univers,2025-04-03,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-03_in-cateva-ore-incepe-oficial-campania-electorala-voluntarii,2025-04-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-03_madrid-londra-roma-paris-berlin-bruxelles-new-york-acolo-und,2025-04-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-03_si-la-berlin-multumesc-si-danke-sch-n-romanilor-din-berlin-c,2025-04-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-03_suntem-la-98-sa-atingem-obiectivul-de-donatii-cu-deadline-pa,2025-04-03,2025Q2 campanie + investitură,6,6_voluntari_onestă_românia onestă_campaniei
2025-04-03_suntem-multi-si-impreuna-mergem-pana-la-capat-nd11-romaniaon,2025-04-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-03_tarifele-impuse-de-statele-unite-vor-afecta-intreaga-lume-ia,2025-04-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-03_un-proiect-inceput-acum-48-de-ani-finalizat-de-noi-statia-de,2025-04-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-04_aniversam-azi-intr-un-context-geopolitic-foarte-complicat-76,2025-04-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-04_cred-in-noi-cred-in-romania-in-europa-romaniaonesta-nicusorp,2025-04-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-04_voluntarii-nostri-au-inceput-campania-electorala-cu-multa-en,2025-04-04,2025Q2 campanie + investitură,6,6_voluntari_onestă_românia onestă_campaniei
2025-04-05_dupa-o-zi-lunga-la-madrid-am-ajuns-in-camera-de-hotel-si-am,2025-04-05,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-05_forta-antreprenorilor-romani-din-regiunea-madrid-am-avut-o-d,2025-04-05,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-05_intalnire-romaneasca-la-arganda-del-rey-regiunea-madrid-am-f,2025-04-05,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-05_interviu-la-radio-romanul-alaturi-de-romanii-din-diaspora-am,2025-04-05,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-05_prima-pajiste-urbana-cu-flori-de-camp-salbatice-din-bucurest,2025-04-05,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-05_puterea-nu-ne-o-da-nimeni-o-construim-noi-romaniaonesta-nicu,2025-04-05,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-05_sunt-incantat-sa-anunt-bucurestenii-ca-incepand-cu-12-aprili,2025-04-05,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-05_vizita-in-diaspora-romaneasca-din-spania-cubas-de-la-sagra-l,2025-04-05,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-06_daca-se-repara-romania-ma-intorc-cu-acest-mesaj-am-plecat-di,2025-04-06,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-06_impreuna-vindecam-romania-avem-medici-profesionisti-si-asist,2025-04-06,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-06_romania-joaca-in-liga-mare-nicusorpresedinte-romaniaonesta,2025-04-06,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-06_romania-onesta-este-prezenta-peste-tot-voluntarii-nostri-au,2025-04-06,2025Q2 campanie + investitură,6,6_voluntari_onestă_românia onestă_campaniei
2025-04-06_romanii-din-spania-poarta-in-suflet-o-dorinta-arzatoare-de-s,2025-04-06,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-06_traditii-si-flori-de-sarbatori-revine-in-bucuresti-primaria,2025-04-06,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-06_zi-reusita-la-targul-de-adoptii-aspa-din-parcul-carol-de-ier,2025-04-06,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-07_adevarul-acest-clip-demonteaza-o-minciuna-nu-am-afirmat-nici,2025-04-07,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-07_asa-arata-stabilitatea-psd-pnl-riscam-sa-pierdem-miliarde-de,2025-04-07,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-04-07_e-timpul-sa-ne-recapatam-increderea-in-noi-nicusorpresedinte,2025-04-07,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-07_ieri-m-am-intalnit-cu-una-dintre-cele-mai-puternice-comunita,2025-04-07,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-07_marcel-ciolacu-prim-ministru-al-guvernului-romaniei-conduce,2025-04-07,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-04-07_patriotismul-inseamna-sa-pui-romania-in-valoare-nu-s-o-conda,2025-04-07,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-08_astazi-de-ziua-internationala-a-romilor-gandurile-mele-se-in,2025-04-08,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-08_consider-ca-propunerea-presedintelui-interimar-domnul-ilie-b,2025-04-08,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-04-08_multi-se-declara-luptatori-anti-sistem-putini-au-fapte-concr,2025-04-08,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-09_succes-tati-va-astept-la-21-00-la-antena-3-sa-vorbim-despre,2025-04-09,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-10_later-edit-steven-seagal-este-emisar-special-al-ministerului,2025-04-10,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-04-10_ponta-este-singurul-candidat-autoproclamat-anti-sorosist-car,2025-04-10,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-11_cuvintele-soacrei-mele-m-au-emotionat-profund-multumesc-lili,2025-04-11,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-11_indemnizatiile-persoanelor-cu-dizabilitati-din-bucuresti-au,2025-04-11,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-11_la-finalul-anului-trecut-coalitia-stabilitatii-psd-pnl-infii,2025-04-11,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-04-12_am-fost-onorat-sa-particip-astazi-alaturi-de-e-s-katae-takas,2025-04-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-12_domnul-ciolacu-se-teme-ca-va-fi-obligat-sa-poarte-fusta-daca,2025-04-12,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-04-12_live-declaratii-de-presa-la-sediul-de-campanie,2025-04-12,2025Q2 campanie + investitură,3,3_live_presă_declarații_politice
2025-04-12_sesizare-catre-autoritatea-electorala-permanenta-solicitam-r,2025-04-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-13_avand-in-vedere-lipsa-de-reactie-a-institutiilor-responsabil,2025-04-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-13_condamn-cu-fermitate-atacul-criminal-de-azi-al-rusiei-care-a,2025-04-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-13_coruptia-e-motivul-principal-pentru-care-oamenii-o-duc-greu,2025-04-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-13_primul-week-end-strazi-deschise-bucuresti-promenada-urbana-c,2025-04-13,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-13_targul-de-paste-traditii-si-flori-de-sarbatori-s-a-deschis-i,2025-04-13,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-14_de-la-ce-functie-in-sus-considera-biroul-electoral-central-c,2025-04-14,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-04-14_intarirea-pozitiei-romaniei-in-nato-si-ue-incepe-cu-consulta,2025-04-14,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-14_ne-dorim-ca-fetita-si-baietelul-nostru-sa-traiasca-in-romani,2025-04-14,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-14_presedintele-absent-iohannis-si-tandemul-psd-pnl-au-tolerat,2025-04-14,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-15_activitatea-suspecta-asupra-conturilor-mele-de-social-media,2025-04-15,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-15_avem-o-scadere-a-productiei-industriale-cu-3-9-in-primele-lu,2025-04-15,2025Q2 campanie + investitură,-1,-1_români_românia_împreună_onestă
2025-04-15_pe-conturile-mele-de-instagram-nicusor-dan-pg-si-tiktok-nicu,2025-04-15,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-15_romania-e-a-voastra-nu-o-lasati-pe-mana-lor-nicusorpresedint,2025-04-15,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-16_astazi-a-mai-venit-o-veste-ingrozitoare-moartea-unui-tanar-d,2025-04-16,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-04-16_romanii-cenzurati-lui-marcel-ciolacu-i-se-permite-orice-ne-a,2025-04-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-16_trei-pasaje-importante-din-bucuresti-vor-fi-reabilitate-prim,2025-04-16,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-17_am-lansat-oficial-planul-de-actiune-pentru-oras-verde-paov-u,2025-04-17,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-17_o-veste-buna-astazi-primaria-capitalei-a-atras-555-de-milioa,2025-04-17,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-17_presedintele-imparat-nu-a-reprezentat-pe-nimeni-romania-are,2025-04-17,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-17_suntem-atacati-cibernetic-de-2-zile-conturile-risca-sa-fie-b,2025-04-17,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-18_am-vizitat-o-fabrica-de-panificatie-unde-in-prag-de-paste-mi,2025-04-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-18_realitatea-e-simpla-ei-au-furat-romania-iar-acum-le-e-frica,2025-04-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-18_voi-fi-presedintele-care-va-face-schimbarile-dorite-de-oamen,2025-04-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-19_in-noaptea-invierii-lumina-e-speranta-speranta-ca-binele-e-m,2025-04-19,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-19_ne-pregatim-de-paste-de-sarbatori-momentele-alaturi-de-famil,2025-04-19,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-20_pastele-ne-aduce-impreuna-si-ne-reaminteste-cat-de-important,2025-04-20,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-20_sarbatori-cu-bine-si-paste-luminat-tuturor-nicusordan-nd11-r,2025-04-20,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-21_cu-profunda-tristete-am-aflat-vestea-trecerii-la-cele-vesnic,2025-04-21,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-22_dragi-romani-din-diaspora-ca-voi-vreau-o-tara-in-care-sa-vre,2025-04-22,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-22_prea-multa-nedreptate-e-in-romania-vreau-o-romanie-in-care-o,2025-04-22,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-22_preturile-mari-nu-apar-din-senin-exista-o-legatura-clara-int,2025-04-22,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-22_votul-tau-conteaza-chiar-daca-pe-unii-ii-enerveaza-asta-nicu,2025-04-22,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-23_crin-antonescu-si-mafia-imobiliara,2025-04-23,2025Q2 campanie + investitură,-1,-1_români_românia_împreună_onestă
2025-04-23_dragi-moldoveni-pe-4-mai-alegeti-o-romanie-onesta-si-puterni,2025-04-23,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-23_fara-profesori-bine-platiti-fara-investitii-in-institutiile,2025-04-23,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-23_sanatatea-e-un-drept-fundamental-in-romania-onesta-pe-care-o,2025-04-23,2025Q2 campanie + investitură,-1,-1_români_românia_împreună_onestă
2025-04-24_am-semnat-astazi-declaratia-universitatii-din-bucuresti-un-a,2025-04-24,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-24_crin-antonescu-reprezinta-garantia-ca-marcel-ciolacu-ramane,2025-04-24,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-24_educatia-este-temelia-unei-romanii-puternice-fiecare-copil-d,2025-04-24,2025Q2 campanie + investitură,-1,-1_români_românia_împreună_onestă
2025-04-24_in-loc-sa-cheltuim-pe-lucruri-care-dau-bine-in-bucuresti-am,2025-04-24,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-24_justitia-are-nevoie-de-o-reforma-reala-coruptia-sistemica-ti,2025-04-24,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-24_o-societate-dreapta-are-nevoie-de-o-justitie-libera-curajoas,2025-04-24,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-25_bucurestiul-a-facut-un-pas-important-spre-un-urbanism-respon,2025-04-25,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-25_haideti-alaturi-de-mine-sa-facem-dreptate-pentru-romania-nd1,2025-04-25,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-25_la-bebe-bucuresti-familiile-gasesc-haine-si-jucarii-donate-c,2025-04-25,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-25_reconstruim-demnitatea-colectiva-printr-o-economie-puternica,2025-04-25,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-25_sunt-cel-mai-atacat-candidat-le-e-frica-de-schimbare-adica-d,2025-04-25,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-26_din-1990-si-pana-azi-ati-fost-si-ramaneti-un-exemplu-de-impl,2025-04-26,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-26_m-au-intrebat-multi-tineri-ce-pot-face-pentru-campania-roman,2025-04-26,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-26_o-veste-foarte-buna-toti-cateii-27-care-au-participat-astazi,2025-04-26,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-04-26_romania-are-nevoie-de-fapte-concrete-si-de-oameni-bine-inten,2025-04-26,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-26_romania-onesta-e-singura-varianta-de-schimbare-si-dreptate-p,2025-04-26,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-27_in-prea-multe-locuri-din-romania-oamenii-nu-au-acces-la-medi,2025-04-27,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-27_multumesc-tinerilor-bucuresteni-pentru-sustinere-pe-4-mai-ne,2025-04-27,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-27_sa-ne-amintim-cine-e-crin-antonescu-candidatul-lui-marcel-ci,2025-04-27,2025Q2 campanie + investitură,-1,-1_români_românia_împreună_onestă
2025-04-27_se-intreaba-mamele-de-la-sate-si-din-orasele-mici-ce-viitor,2025-04-27,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-28_dezbaterea-s-a-incheiat-voi-cum-ati-perceput-aceasta-dezbate,2025-04-28,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-28_mai-e-putin-incepe-in-curand-prima-confruntare-intre-candida,2025-04-28,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-28_multumesc-mirabela-cand-voi-fi-presedinte-voi-face-tot-ce-mi,2025-04-28,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-28_un-presedinte-care-asculta-oamenii-si-gaseste-solutii-pentru,2025-04-28,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-28_voi-participa-la-toate-cele-trei-dezbateri-cu-candidatii-la,2025-04-28,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-29_adevarul-va-invinge-suntem-prea-multi-sa-nu-putem-reusi-nicu,2025-04-29,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-29_de-ziua-veteranilor-de-razboi-cinstim-curajul-celor-care-au,2025-04-29,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-29_domnul-crin-antonescu-cere-documentele-pe-care-de-altfel-i-l,2025-04-29,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-29_multumesc-pentru-sprijinul-vostru-am-dovedit-in-bucuresti-re,2025-04-29,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-29_sistemul-are-nume-de-20-de-ani-ma-lupt-cu-el-romaniaonesta-n,2025-04-29,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-29_succes-nicusor-echipa-nd,2025-04-29,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-30_actele-confirma-ce-spun-eu-va-multumesc-ca-va-uitati-la-dezb,2025-04-30,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-30_de-la-mirabela-cu-drag-romaniaonesta,2025-04-30,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-04-30_diaspora-este-parte-din-viitorul-romaniei-romaniaonesta,2025-04-30,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-01_disperarea-atinge-cote-maxime-marcel-ciolacu-a-ajuns-sa-trim,2025-05-01,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-01_este-incalificabil-sa-folosesti-romanii-bolnavi-de-cancer-ca,2025-05-01,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-01_in-cateva-minute-live-la-lucian-mindruta-material-publicitar,2025-05-01,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-05-01_ne-vedem-la-vot-daca-plecati-in-vacanta-nu-uitati-buletinele,2025-05-01,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-01_pozele-pe-care-le-a-postat-elena-lasconi-sunt-un-fals-grosol,2025-05-01,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-05-01_sa-ne-amintim-cine-este-victor-ponta-alegeriprezidentiale,2025-05-01,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-01_sunt-candidatul-pro-european-care-il-poate-invinge-pe-simion,2025-05-01,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-02_ai-plecat-din-localitate-in-minivacanta-de-1-mai-poti-vota-o,2025-05-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-02_astazi-celebram-energia-curajul-si-visurile-unei-generatii-c,2025-05-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-02_daca-esti-plecat-din-romania-pe-4-mai-poti-vota-in-tara-in-c,2025-05-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-02_dezinformare-marca-ciolacu-coalitia-lui-ciolacu-spune-ca-doa,2025-05-02,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-02_diaspora-voteaza-lista-cu-sectiile-de-votare-din-strainatate,2025-05-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-02_iesim-la-vot-pentru-ca-romania-are-nevoie-de-oameni-care-sa,2025-05-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-02_multumesc-din-suflet-tuturor-voluntarilor-si-sustinatorilor,2025-05-02,2025Q2 campanie + investitură,-1,-1_români_românia_împreună_onestă
2025-05-02_multumim-bec-pentru-consecventa-fotografiile-false-vor-circu,2025-05-02,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-05-02_romani-din-diaspora-mergeti-la-vot-fiecare-vot-conteaza-pent,2025-05-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-02_votati-cu-inima-impacata-nicusor-presedinte-romaniaonesta,2025-05-02,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-03_ca-inainte-de-vot-tinerii-nostri-vor-avea-un-rol-decisiv-la,2025-05-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-03_cu-cravata-sau-fara-maine-iesim-la-vot-4mai-alegeriprezident,2025-05-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-03_daca-sunteti-plecati-de-acasa-puteti-vota-in-orice-sectie-vo,2025-05-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-03_daca-sunteti-plecati-in-vacanta-va-rog-sa-votati-dimineata-d,2025-05-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-03_daca-votati-in-diaspora-tineti-cont-ca-sectiile-se-inchid-la,2025-05-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-03_in-doar-5-minute-poti-decide-cum-arata-urmatorii-5-ani-pentr,2025-05-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-03_romania-are-nevoie-de-o-presa-onesta-de-ziua-internationala,2025-05-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-03_viitorul-vostru-alegerea-voastra-nu-lasati-pe-altii-sa-decid,2025-05-03,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_a-mai-ramas-o-ora-dreptul-vostru-alegerea-voastra-hailavot-a,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_am-intrat-in-turul-2-multumesc-foto-credit-mihai-balanescu-p,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_astazi-decidem-soarta-romaniei-hai-la-vot-alegeriprezidentia,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_daca-la-ora-21-00-va-aflati-in-sectia-de-votare-sau-la-rand,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_energie-pentru-echipa-hailavot,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_eu-si-mirabela-am-votat-voi-alegeriprezidentiale-romania-vot,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_hai-sa-le-aratam-ca-suntem-mai-puternici-decat-instrumentele,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_mai-sunt-3-ore-pana-la-inchiderea-urnelor-si-drumurile-de-la,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_mai-sunt-5-ore-pana-la-inchiderea-sectiilor-de-votare-daca-s,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_mai-sunt-cateva-ore-profitati-de-aceste-cateva-ore-si-merget,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_multumesc-tare-mult-pentru-sprijin-multumesc-celor-care-m-au,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-04_o-prezenta-mare-la-urne-le-strica-planurile-alegerea-ta-poat,2025-05-04,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-05_prin-votul-romanilor-de-ieri-s-a-incheiat-o-epoca-politica-s,2025-05-05,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-05_romania-are-o-sansa-le-multumesc-tuturor-celor-care-au-votat,2025-05-05,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-06_6-mai-1990-podul-de-flori-ziua-in-care-prutul-a-unit-nu-a-de,2025-05-06,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-06_curajul-si-puterea-femeilor-care-aleg-sa-plece-din-relatii-t,2025-05-06,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-07_am-vorbit-azi-in-cadrul-unui-eveniment-organizat-de-romanian,2025-05-07,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-07_ce-ma-deosebeste-de-contracandidatul-meu-este-aventura-in-ca,2025-05-07,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
