id,date,tip,period,n_sentences,n_words,n_unique_lemmas,sent_len_mean,sent_len_std,sent_len_p95,word_len_mean,tree_depth_mean,tree_depth_max,ttr_lemma,mtld,func_ratio
2025-05-04_daca-la-ora-21-00-va-aflati-in-sectia-de-votare-sau-la-rand,2025-05-04,facebook-post,2025Q2 campanie + investitură,3,24,21,8.333333333333334,8.504900548115382,5,4.875,3.0,6,0.875,0.0,0.4583333333333333
2025-05-04_energie-pentru-echipa-hailavot,2025-05-04,facebook-post,2025Q2 campanie + investitură,2,4,4,2.0,1.4142135623730951,1,6.75,0.6666666666666666,2,1.0,0.0,0.25
2025-05-04_eu-si-mirabela-am-votat-voi-alegeriprezidentiale-romania-vot,2025-05-04,facebook-post,2025Q2 campanie + investitură,1,10,10,10.0,0.0,10,5.5,2.0,2,1.0,0.0,0.4
2025-05-04_hai-sa-le-aratam-ca-suntem-mai-puternici-decat-instrumentele,2025-05-04,facebook-post,2025Q2 campanie + investitură,2,18,16,9.0,2.8284271247461903,7,5.277777777777778,2.5,3,0.8888888888888888,0.0,0.3333333333333333
2025-05-04_mai-sunt-3-ore-pana-la-inchiderea-urnelor-si-drumurile-de-la,2025-05-04,facebook-post,2025Q2 campanie + investitură,4,30,26,7.75,5.619905100029122,9,5.0,3.0,4,0.8666666666666667,0.0,0.43333333333333335
2025-05-04_mai-sunt-5-ore-pana-la-inchiderea-sectiilor-de-votare-daca-s,2025-05-04,facebook-post,2025Q2 campanie + investitură,3,40,29,13.666666666666666,14.189197769195175,11,4.925,3.6666666666666665,6,0.725,0.0,0.4
2025-05-04_mai-sunt-cateva-ore-profitati-de-aceste-cateva-ore-si-merget,2025-05-04,facebook-post,2025Q2 campanie + investitură,2,25,23,12.5,2.1213203435596424,11,4.72,3.0,3,0.92,0.0,0.6
2025-05-04_multumesc-tare-mult-pentru-sprijin-multumesc-celor-care-m-au,2025-05-04,facebook-post,2025Q2 campanie + investitură,3,37,31,12.333333333333334,6.658328118479393,14,5.837837837837838,3.3333333333333335,4,0.8378378378378378,0.0,0.5405405405405406
2025-05-04_o-prezenta-mare-la-urne-le-strica-planurile-alegerea-ta-poat,2025-05-04,facebook-post,2025Q2 campanie + investitură,7,88,57,12.714285714285714,10.160614904526952,23,4.170454545454546,3.2857142857142856,8,0.6477272727272727,59.38099219620959,0.5
2025-05-05_prin-votul-romanilor-de-ieri-s-a-incheiat-o-epoca-politica-s,2025-05-05,facebook-post,2025Q2 campanie + investitură,4,67,53,17.25,11.146748404803978,24,5.074626865671642,2.8,6,0.7910447761194029,89.77999999999999,0.417910447761194
2025-05-05_romania-are-o-sansa-le-multumesc-tuturor-celor-care-au-votat,2025-05-05,facebook-post,2025Q2 campanie + investitură,12,150,90,12.666666666666666,8.710843121006592,25,4.673333333333333,4.0,7,0.6,65.74652134807683,0.5333333333333333
2025-05-06_6-mai-1990-podul-de-flori-ziua-in-care-prutul-a-unit-nu-a-de,2025-05-06,facebook-post,2025Q2 campanie + investitură,7,129,85,18.857142857142858,9.299257522845062,27,4.5813953488372094,4.714285714285714,7,0.6589147286821705,84.00026111348738,0.5038759689922481
2025-05-06_curajul-si-puterea-femeilor-care-aleg-sa-plece-din-relatii-t,2025-05-06,facebook-post,2025Q2 campanie + investitură,6,101,72,16.833333333333332,9.9079092984679,22,5.00990099009901,4.333333333333333,7,0.7128712871287128,101.0,0.49504950495049505
2025-05-07_am-vorbit-azi-in-cadrul-unui-eveniment-organizat-de-romanian,2025-05-07,facebook-post,2025Q2 campanie + investitură,5,124,85,24.8,8.64291617453276,28,4.895161290322581,6.0,9,0.6854838709677419,76.57792235404176,0.4274193548387097
2025-05-07_ce-ma-deosebeste-de-contracandidatul-meu-este-aventura-in-ca,2025-05-07,facebook-post,2025Q2 campanie + investitură,3,33,27,11.0,8.717797887081348,15,5.121212121212121,1.75,4,0.8181818181818182,0.0,0.6363636363636364
2025-05-07_eu-sunt-aici-pentru-dezbateri-asa-cum-am-fost-si-in-primul-t,2025-05-07,facebook-post,2025Q2 campanie + investitură,3,41,38,14.0,1.0,14,4.463414634146342,3.3333333333333335,4,0.926829268292683,0.0,0.3902439024390244
2025-05-08_clasa-politica-i-a-ignorat-si-tradat-pe-cetateni-dar-raspuns,2025-05-08,facebook-post,2025Q2 campanie + investitură,2,18,18,9.0,1.4142135623730951,8,4.222222222222222,3.0,3,1.0,0.0,0.5
2025-05-08_fapte-sau-vorbe-alegeti-intelept-pe-18-mai-alegeriprezidenti,2025-05-08,facebook-post,2025Q2 campanie + investitură,2,8,8,4.5,2.1213203435596424,3,6.625,2.0,2,1.0,0.0,0.25
2025-05-08_ipocrizia-lui-george-simion-este-clara-nu-si-asuma-opiniile,2025-05-08,facebook-post,2025Q2 campanie + investitură,5,48,42,9.6,9.396807968666806,17,4.791666666666667,2.6,5,0.875,0.0,0.4583333333333333
2025-05-08_prima-dezbatere-cu-contracandidatul-meu-sustinerea-voastra-i,2025-05-08,facebook-post,2025Q2 campanie + investitură,2,12,12,6.0,1.4142135623730951,5,6.333333333333333,2.5,3,1.0,0.0,0.5
2025-05-08_salut-alegerea-noului-papa-leon-al-xiv-lea-si-sunt-alaturi-d,2025-05-08,facebook-post,2025Q2 campanie + investitură,2,58,45,29.0,11.313708498984761,21,4.896551724137931,8.0,11,0.7758620689655172,72.45538461538462,0.41379310344827586
2025-05-09_alegerile-de-pe-18-mai-au-legatura-cu-facturile-pe-care-le-p,2025-05-09,facebook-post,2025Q2 campanie + investitură,2,23,18,12.0,9.899494936611665,5,5.0,4.5,7,0.782608695652174,0.0,0.5217391304347826
2025-05-09_avem-un-potential-urias-romaniaonesta-nicusorpresedinte-nicu,2025-05-09,facebook-post,2025Q2 campanie + investitură,2,8,8,4.0,0.0,4,10.0,2.0,2,1.0,0.0,0.125
2025-05-09_la-multi-ani-europa-astazi-de-ziua-europei-celebram-nu-doar,2025-05-09,facebook-post,2025Q2 campanie + investitură,3,238,134,80.0,54.147945482723536,104,5.088235294117647,7.666666666666667,10,0.5630252100840336,75.11347517730496,0.40756302521008403
2025-05-09_la-multi-ani-europa-foto-inquam-photos-octav-ganea,2025-05-09,facebook-post,2025Q2 campanie + investitură,1,9,9,9.0,0.0,9,4.666666666666667,4.0,4,1.0,0.0,0.2222222222222222
2025-05-09_oamenii-se-uita-la-fapte-alegeriprezidentiale,2025-05-09,facebook-post,2025Q2 campanie + investitură,2,6,6,3.0,2.8284271247461903,1,6.666666666666667,1.5,2,1.0,0.0,0.3333333333333333
2025-05-09_pacea-se-obtine-prin-descurajarea-razboiului-romaniaonesta,2025-05-09,facebook-post,2025Q2 campanie + investitură,2,7,7,3.5,3.5355339059327378,1,7.428571428571429,0.6666666666666666,2,1.0,0.0,0.42857142857142855
2025-05-09_ucraina-trebuie-sa-aiba-parte-de-o-pace-justa-securitatenati,2025-05-09,facebook-post,2025Q2 campanie + investitură,2,11,11,5.5,4.949747468305833,2,7.0,2.5,3,1.0,0.0,0.36363636363636365
2025-05-10_astazi-10-mai-celebram-ziua-independentei-de-stat-a-romaniei,2025-05-10,facebook-post,2025Q2 campanie + investitură,10,147,83,15.2,14.164117417693989,35,5.115646258503402,3.6,8,0.564625850340136,52.59887005649718,0.4421768707482993
2025-05-10_de-ce-se-bucura-simion-de-pierderea-dreptului-romanilor-la-c,2025-05-10,facebook-post,2025Q2 campanie + investitură,1,16,15,16.0,0.0,16,4.5,6.0,6,0.9375,0.0,0.4375
2025-05-10_george-simion-si-a-dezvaluit-adevarata-fata-un-suveranist-de,2025-05-10,facebook-post,2025Q2 campanie + investitură,3,70,54,23.333333333333332,29.670411748631555,12,5.071428571428571,3.75,8,0.7714285714285715,85.75000000000003,0.5428571428571428
2025-05-10_o-tara-care-isi-doreste-sa-fie-sigura-si-in-care-legea-este,2025-05-10,facebook-post,2025Q2 campanie + investitură,7,111,78,16.0,11.846237095944574,27,5.225225225225225,3.25,7,0.7027027027027027,89.48837209302326,0.4774774774774775
2025-05-10_p-rerea-mea-despre-diaspora-diaspora-romaniaonesta-nicusorpr,2025-05-10,facebook-post,2025Q2 campanie + investitură,2,7,6,3.5,0.7071067811865476,3,8.857142857142858,2.0,2,0.8571428571428571,0.0,0.2857142857142857
2025-05-10_romania-nu-si-permite-sa-faca-un-experiment-sa-vada-cum-ar-f,2025-05-10,facebook-post,2025Q2 campanie + investitură,5,57,44,11.6,10.691117808723277,17,5.526315789473684,4.0,7,0.7719298245614035,69.97846153846153,0.5087719298245614
2025-05-11_atacurile-botilor-continua-si-nu-intamplator-sunt-vizate-pos,2025-05-11,facebook-post,2025Q2 campanie + investitură,3,55,45,18.333333333333332,3.5118845842842465,18,5.618181818181818,5.0,8,0.8181818181818182,84.70000000000003,0.4
2025-05-11_multumesc-araicu-ca-ai-ales-sa-fii-o-voce-in-fata-romanilor,2025-05-11,facebook-post,2025Q2 campanie + investitură,2,28,23,14.0,18.384776310850235,1,4.464285714285714,2.0,6,0.8214285714285714,0.0,0.5357142857142857
2025-05-11_multumesc-geluduminica-ca-ai-urcat-pe-scena-romaniainlumina,2025-05-11,facebook-post,2025Q2 campanie + investitură,3,31,27,10.333333333333334,8.144527815247077,14,6.0,2.25,5,0.8709677419354839,0.0,0.45161290322580644
2025-05-11_nu-putem-trece-cu-vederea-faptul-ca-george-simion-a-dat-sper,2025-05-11,facebook-post,2025Q2 campanie + investitură,3,49,36,16.333333333333332,17.21433511156714,9,4.387755102040816,3.5,9,0.7346938775510204,0.0,0.5306122448979592
2025-05-11_romania-are-nevoie-de-noi-toti-traim-vremuri-care-ne-pun-la,2025-05-11,facebook-post,2025Q2 campanie + investitură,10,89,64,8.9,5.279941077112298,16,5.022471910112359,3.3,6,0.7191011235955056,71.28503184713375,0.47191011235955055
2025-05-11_scoala-trebuie-sa-i-ajute-pe-copii-sa-si-dezvolte-gandirea-c,2025-05-11,facebook-post,2025Q2 campanie + investitură,2,15,14,7.5,6.363961030678928,3,6.466666666666667,3.0,4,0.9333333333333333,0.0,0.4666666666666667
2025-05-11_va-astept-in-piata-victoriei-incepand-cu-ora-18-00-romaniaco,2025-05-11,facebook-post,2025Q2 campanie + investitură,2,12,12,6.0,7.0710678118654755,1,6.75,1.5,3,1.0,0.0,0.5
2025-05-12_aceasta-este-diploma-mea-de-bacalaureat-in-original-varianta,2025-05-12,facebook-post,2025Q2 campanie + investitură,4,31,27,7.75,3.947573094109004,9,5.709677419354839,3.25,5,0.8709677419354839,0.0,0.41935483870967744
2025-05-12_credem-in-noi-si-in-romania-mai-avem-de-facut-un-ultim-efort,2025-05-12,facebook-post,2025Q2 campanie + investitură,3,17,15,6.0,4.0,6,4.882352941176471,2.3333333333333335,3,0.8823529411764706,0.0,0.4117647058823529
2025-05-12_echilibru-si-o-schimbare-in-bine-sau-haos-social-si-dezastru,2025-05-12,facebook-post,2025Q2 campanie + investitură,2,32,31,16.0,4.242640687119285,13,5.625,3.5,4,0.96875,0.0,0.40625
2025-05-12_impreuna-putem-construi-o-romanie-in-care-copiii-nostri-sa-r,2025-05-12,facebook-post,2025Q2 campanie + investitură,3,43,40,14.333333333333334,14.047538337136986,13,5.162790697674419,3.0,5,0.9302325581395349,0.0,0.5348837209302325
2025-05-12_intotdeauna-inainte-de-primar-sau-presedinte-voi-fi-un-om-pr,2025-05-12,facebook-post,2025Q2 campanie + investitură,4,44,39,11.0,6.6332495807108,12,5.431818181818182,3.25,5,0.8863636363636364,0.0,0.5454545454545454
2025-05-12_mari-si-mici-deopotriva-cu-acelasi-gand-romaniainlumina,2025-05-12,facebook-post,2025Q2 campanie + investitură,1,8,8,8.0,0.0,8,6.0,3.0,3,1.0,0.0,0.375
2025-05-12_multumesc-medeleanumelania-pentru-felul-in-care-in-care-ai-e,2025-05-12,facebook-post,2025Q2 campanie + investitură,2,14,12,7.0,7.0710678118654755,2,7.285714285714286,3.0,4,0.8571428571428571,0.0,0.5
2025-05-12_romania-are-nevoie-de-un-presedinte-curajos-care-se-prezinta,2025-05-12,facebook-post,2025Q2 campanie + investitură,3,22,21,7.333333333333333,6.8068592855540455,5,5.045454545454546,2.6666666666666665,5,0.9545454545454546,0.0,0.4090909090909091
2025-05-12_romania-onesta-este-schimbarea-care-ne-uneste-nicusordan,2025-05-12,facebook-post,2025Q2 campanie + investitură,1,8,8,8.0,0.0,8,6.125,3.0,3,1.0,0.0,0.5
2025-05-13_contracandidatul-meu-este-inca-dator-sa-explice-cine-sunt-pa,2025-05-13,facebook-post,2025Q2 campanie + investitură,2,15,14,7.5,9.192388155425117,1,5.933333333333334,2.5,4,0.9333333333333333,0.0,0.4666666666666667
2025-05-13_iti-multumesc-delia-grigore-pentru-ca-esti-vocea-romilor-din,2025-05-13,facebook-post,2025Q2 campanie + investitură,2,32,27,16.0,19.79898987322333,2,5.84375,3.5,5,0.84375,0.0,0.5625
2025-05-13_multe-am-invatat-de-la-domnul-victor-rebengiuc-ii-multumesc,2025-05-13,facebook-post,2025Q2 campanie + investitură,3,19,18,6.333333333333333,3.7859388972001824,8,5.157894736842105,2.6666666666666665,3,0.9473684210526315,0.0,0.5789473684210527
2025-05-13_niciodata-nu-am-suportat-nedreptatea-de-20-ani-lupt-pentru-d,2025-05-13,facebook-post,2025Q2 campanie + investitură,3,16,16,5.666666666666667,4.041451884327381,5,6.875,2.6666666666666665,5,1.0,0.0,0.375
2025-05-13_o-romanie-buna-pentru-toti-romanii-din-tara-din-diaspora-din,2025-05-13,facebook-post,2025Q2 campanie + investitură,2,18,16,9.0,5.656854249492381,5,6.388888888888889,2.5,3,0.8888888888888888,0.0,0.3333333333333333
2025-05-13_oana-gheorghiu-este-omul-care-a-strans-milioane-de-romani-in,2025-05-13,facebook-post,2025Q2 campanie + investitură,3,32,28,10.666666666666666,7.637626158259733,9,4.53125,3.0,4,0.875,0.0,0.4375
2025-05-13_totul-pleaca-de-la-educatie-un-popor-puternic-are-nevoie-de,2025-05-13,facebook-post,2025Q2 campanie + investitură,2,18,16,9.0,4.242640687119285,6,4.722222222222222,4.0,5,0.8888888888888888,0.0,0.3888888888888889
2025-05-13_vin-dintr-o-familie-simpla-dintr-un-oras-mic-al-romaniei-am,2025-05-13,facebook-post,2025Q2 campanie + investitură,4,37,30,9.25,6.238322424070967,11,4.864864864864865,1.8,4,0.8108108108108109,0.0,0.5945945945945946
2025-05-13_vom-redresa-economia-si-vom-pune-ordine-in-cheltuielile-stat,2025-05-13,facebook-post,2025Q2 campanie + investitură,3,19,18,6.333333333333333,5.033222956847166,7,6.0,1.25,3,0.9473684210526315,0.0,0.3157894736842105
2025-05-14_a-patra-dezbatere-consecutiva-a-patra-oara-cand-george-simio,2025-05-14,facebook-post,2025Q2 campanie + investitură,3,26,25,9.333333333333334,4.618802153517006,12,6.5,3.6666666666666665,5,0.9615384615384616,0.0,0.3076923076923077
2025-05-14_am-primit-cu-multa-emotie-si-recunostinta-mesajul-presedinte,2025-05-14,facebook-post,2025Q2 campanie + investitură,8,112,85,14.375,3.9618718519695424,17,5.785714285714286,4.375,6,0.7589285714285714,108.19892626571524,0.4107142857142857
2025-05-14_banii-folositi-de-stat-pentru-retetele-compensate-nu-sunt-si,2025-05-14,facebook-post,2025Q2 campanie + investitură,2,39,32,19.5,4.949747468305833,16,6.230769230769231,4.5,5,0.8205128205128205,0.0,0.38461538461538464
2025-05-14_george-simion-nu-fuge-doar-de-dezbatere-ci-si-de-propriii-su,2025-05-14,facebook-post,2025Q2 campanie + investitură,2,16,15,8.0,7.0710678118654755,3,5.875,1.3333333333333333,3,0.9375,0.0,0.375
2025-05-14_gicu-micu-din-spania-este-unul-dintre-milioanele-de-romani-c,2025-05-14,facebook-post,2025Q2 campanie + investitură,2,25,24,12.5,16.263455967290593,1,5.48,3.5,6,0.96,0.0,0.52
2025-05-14_ii-multumesc-prim-ministrului-poloniei-donald-tusk-pentru-ac,2025-05-14,facebook-post,2025Q2 campanie + investitură,2,68,51,34.0,5.656854249492381,30,5.279411764705882,7.0,8,0.75,76.16000000000001,0.4852941176470588
2025-05-14_insusi-omul-pe-care-isi-cladeste-campania-george-simion-spun,2025-05-14,facebook-post,2025Q2 campanie + investitură,3,31,28,10.333333333333334,5.507570547286102,10,5.903225806451613,3.0,5,0.9032258064516129,0.0,0.41935483870967744
2025-05-14_lapte-cu-mamaliga-amintiri-radacini,2025-05-14,facebook-post,2025Q2 campanie + investitură,1,5,5,5.0,0.0,5,6.2,4.0,4,1.0,0.0,0.2
2025-05-14_vocea-femeilor-trebuie-auzita-multumesc-din-inima-adagales-r,2025-05-14,facebook-post,2025Q2 campanie + investitură,3,9,9,3.0,1.7320508075688772,4,7.222222222222222,1.25,3,1.0,0.0,0.2222222222222222
2025-05-15_cine-pe-cine-ia-de-mana-imparte-sau-nu-george-simion-pareril,2025-05-15,facebook-post,2025Q2 campanie + investitură,6,32,24,5.333333333333333,3.669695718539436,9,4.65625,1.8571428571428572,3,0.75,0.0,0.5625
2025-05-15_contracandidatul-meu-minte-ca-o-gazeta-ruseasca-nu-exista-ni,2025-05-15,facebook-post,2025Q2 campanie + investitură,4,106,80,28.5,38.50973902793941,21,5.339622641509434,3.5,7,0.7547169811320755,85.64116885168222,0.4056603773584906
2025-05-15_este-intolerabil-sa-jignesti-sute-de-mii-de-copii-si-adulti,2025-05-15,facebook-post,2025Q2 campanie + investitură,6,130,95,22.333333333333332,5.391351098441528,26,5.476923076923077,5.333333333333333,7,0.7307692307692307,111.88736964078795,0.46153846153846156
2025-05-15_ii-multumesc-starului-imsebastianstan-care-a-castigat-globul,2025-05-15,facebook-post,2025Q2 campanie + investitură,2,39,35,19.5,21.920310216782973,4,5.871794871794871,3.5,5,0.8974358974358975,0.0,0.38461538461538464
2025-05-15_romania-are-speranta-drumul-spre-stabilitate-cere-seriozitat,2025-05-15,facebook-post,2025Q2 campanie + investitură,4,41,37,10.25,11.29527924990495,7,6.073170731707317,2.8,8,0.9024390243902439,0.0,0.36585365853658536
2025-05-15_simion-si-interlopii-spune-mi-cu-cine-umbli-ca-sa-iti-spun-c,2025-05-15,facebook-post,2025Q2 campanie + investitură,4,42,36,10.5,4.43471156521669,13,5.333333333333333,2.6,5,0.8571428571428571,0.0,0.4523809523809524
2025-05-15_simion-si-partidul-lui-despre-femei-felul-in-care-un-barbat,2025-05-15,facebook-post,2025Q2 campanie + investitură,4,64,46,16.0,10.862780491200215,19,4.65625,3.2,6,0.71875,64.0,0.4375
2025-05-15_suntem-o-familie-cu-doi-copii-minunati-cladita-pe-iubire-si,2025-05-15,facebook-post,2025Q2 campanie + investitură,2,33,27,17.0,4.242640687119285,14,4.212121212121212,4.5,5,0.8181818181818182,0.0,0.42424242424242425
2025-05-15_va-multumesc-pentru-sutele-de-mesaje-in-care-imi-spuneti-ca,2025-05-15,facebook-post,2025Q2 campanie + investitură,4,37,35,9.25,8.261355820929152,13,5.621621621621622,3.0,6,0.9459459459459459,0.0,0.5405405405405406
2025-05-16_am-insotit-un-grup-de-lucratori-dintr-un-depozit-la-iesirea,2025-05-16,facebook-post,2025Q2 campanie + investitură,3,34,29,11.333333333333334,7.371114795831994,14,5.176470588235294,3.6666666666666665,5,0.8529411764705882,0.0,0.5882352941176471
2025-05-16_cirese-si-bujori-de-la-oamenii-vrednici-e-plina-romania-de-e,2025-05-16,facebook-post,2025Q2 campanie + investitură,4,20,18,5.0,1.4142135623730951,5,5.9,3.0,4,0.9,0.0,0.45
2025-05-16_eu-si-credinta-s-au-spus-multe-minciuni-despre-mine-in-aceas,2025-05-16,facebook-post,2025Q2 campanie + investitură,4,44,36,11.0,4.760952285695233,14,4.681818181818182,2.4,5,0.8181818181818182,0.0,0.5
2025-05-16_final-de-campanie-o-campanie-onesta-pentru-o-romanie-onesta,2025-05-16,facebook-post,2025Q2 campanie + investitură,3,34,29,11.666666666666666,7.023769168568493,11,5.264705882352941,3.6666666666666665,6,0.8529411764705882,0.0,0.35294117647058826
2025-05-16_in-timp-ce-contracandidatul-meu-jignea-poporul-francez-chiar,2025-05-16,facebook-post,2025Q2 campanie + investitură,9,84,65,9.333333333333334,10.665364503850771,22,5.214285714285714,2.2222222222222223,7,0.7738095238095238,103.98315789473686,0.4166666666666667
2025-05-16_multumesc-andreeamarinromania-romaniaonesta-faravotpierdemto,2025-05-16,facebook-post,2025Q2 campanie + investitură,1,4,4,4.0,0.0,4,14.75,3.0,3,1.0,0.0,0.25
2025-05-16_multumesc-horiatecau-romaniaonesta-faravotpierdemtot,2025-05-16,facebook-post,2025Q2 campanie + investitură,1,4,4,4.0,0.0,4,12.5,3.0,3,1.0,0.0,0.25
2025-05-16_nu-voi-vota-omul-perfect-votez-omul-onest-multumesc-mihaimor,2025-05-16,facebook-post,2025Q2 campanie + investitură,3,17,16,5.666666666666667,2.0816659994661326,5,7.529411764705882,2.6666666666666665,3,0.9411764705882353,0.0,0.29411764705882354
2025-05-16_romania-care-munceste-merita-respect-si-sustinere-am-fost-la,2025-05-16,facebook-post,2025Q2 campanie + investitură,5,58,45,11.6,9.09945053286186,14,5.086206896551724,5.0,7,0.7758620689655172,72.45538461538462,0.3793103448275862
2025-05-16_romania-nu-are-nevoie-de-vanzatori-de-iluzii-romaniaonesta-n,2025-05-16,facebook-post,2025Q2 campanie + investitură,2,12,11,6.0,4.242640687119285,3,7.166666666666667,2.5,3,0.9166666666666666,0.0,0.3333333333333333
2025-05-16_sa-ne-ascultam-unii-pe-altii-sa-nu-ne-certam-ne-unim-si-impr,2025-05-16,facebook-post,2025Q2 campanie + investitură,3,19,16,6.333333333333333,4.041451884327381,7,4.947368421052632,2.0,3,0.8421052631578947,0.0,0.5263157894736842
2025-05-16_sunt-oamenii-care-duc-romania-in-toata-europa-pe-ploaie-nins,2025-05-16,facebook-post,2025Q2 campanie + investitură,2,29,27,14.5,17.67766952966369,2,6.068965517241379,3.5,5,0.9310344827586207,0.0,0.41379310344827586
2025-05-16_tractorul-porneste-si-pana-pe-camp-arzi-motorina-de-200-de-l,2025-05-16,facebook-post,2025Q2 campanie + investitură,4,37,31,9.5,4.358898943540674,12,4.891891891891892,3.75,5,0.8378378378378378,0.0,0.5405405405405406
2025-05-16_voluntarii-au-fost-inima-campaniei-noastre-o-inima-care-bate,2025-05-16,facebook-post,2025Q2 campanie + investitură,4,17,15,4.25,1.707825127659933,5,6.176470588235294,1.75,2,0.8823529411764706,0.0,0.5294117647058824
2025-05-17_astazi-am-fost-invitat-de-studentii-din-grozavesti-la-o-lect,2025-05-17,facebook-post,2025Q2 campanie + investitură,2,16,14,8.0,7.0710678118654755,3,4.375,2.0,3,0.875,0.0,0.5625
2025-05-17_continuati-sa-credeti-in-romania-si-iesiti-la-vot-nu-e-o-ale,2025-05-17,facebook-post,2025Q2 campanie + investitură,2,24,23,12.5,4.949747468305833,9,4.625,4.0,5,0.9583333333333334,0.0,0.5
2025-05-17_dragi-romani-din-diaspora-dreptul-vostru-alegerea-voastra-do,2025-05-17,facebook-post,2025Q2 campanie + investitură,3,32,27,10.666666666666666,9.291573243177568,8,4.3125,3.6666666666666665,7,0.84375,0.0,0.5625
2025-05-17_gust-romanesc-nimic-nu-se-compara-cu-legumele-proaspete-de-l,2025-05-17,facebook-post,2025Q2 campanie + investitură,2,20,20,10.0,12.727922061357855,1,5.55,2.0,4,1.0,0.0,0.35
2025-05-17_maine-este-o-zi-importanta-pentru-romania-si-trebuie-sa-cont,2025-05-17,facebook-post,2025Q2 campanie + investitură,1,18,16,18.0,0.0,18,4.555555555555555,6.0,6,0.8888888888888888,0.0,0.5555555555555556
2025-05-17_romania-poate-fi-din-nou-locul-in-care-femeile-aleg-sa-raman,2025-05-17,facebook-post,2025Q2 campanie + investitură,1,29,26,29.0,0.0,29,3.9310344827586206,6.0,6,0.896551724137931,0.0,0.7241379310344828
2025-05-18_a-fost-o-mobilizare-fara-precedent-si-de-aceea-victoria-este,2025-05-18,facebook-post,2025Q2 campanie + investitură,4,74,54,18.5,11.67618659209133,19,4.621621621621622,3.4,6,0.7297297297297297,67.81167479674798,0.5945945945945946
2025-05-18_am-plecat-spre-fagaras-cu-mic-cu-mare-votul-este-despre-noi,2025-05-18,facebook-post,2025Q2 campanie + investitură,4,35,28,8.75,5.678908345800274,8,4.0285714285714285,2.75,3,0.8,0.0,0.5142857142857142
2025-05-18_am-votat-astazi-la-fagaras-in-orasul-meu-natal-in-scoala-in,2025-05-18,facebook-post,2025Q2 campanie + investitură,8,184,94,23.125,9.642724866817618,29,4.315217391304348,5.875,12,0.5108695652173914,47.953800298062596,0.5978260869565217
2025-05-18_cand-te-intorci-acasa-stii-ca-ai-radacini-dar-si-ca-porti-o,2025-05-18,facebook-post,2025Q2 campanie + investitură,2,16,15,8.0,2.8284271247461903,6,3.5,1.5,2,0.9375,0.0,0.625
2025-05-18_cu-nostalgie-si-incredere-in-generatiile-tinere-de-azi-va-in,2025-05-18,facebook-post,2025Q2 campanie + investitură,2,17,17,8.5,6.363961030678928,4,4.588235294117647,2.5,4,1.0,0.0,0.5294117647058824
2025-05-18_fiecare-vot-conteaza-iesim-la-vot-astazi-ca-sa-nu-regretam-m,2025-05-18,facebook-post,2025Q2 campanie + investitură,2,12,11,6.0,4.242640687119285,3,4.416666666666667,2.0,2,0.9166666666666666,0.0,0.3333333333333333
2025-05-18_important-daca-ora-21-00-va-prinde-la-sectia-de-votare-aveti,2025-05-18,facebook-post,2025Q2 campanie + investitură,3,29,25,9.666666666666666,7.505553499465135,14,4.413793103448276,3.0,4,0.8620689655172413,0.0,0.5517241379310345
2025-05-18_multumesc-ne-vedem-in-cateva-minute-la-cismigiu,2025-05-18,facebook-post,2025Q2 campanie + investitură,2,8,8,4.0,4.242640687119285,1,5.0,2.0,2,1.0,0.0,0.625
2025-05-18_putem-schimba-lumea-in-primul-rand-cu-implicare-e-timpul-vos,2025-05-18,facebook-post,2025Q2 campanie + investitură,3,10,10,3.6666666666666665,1.1547005383792515,3,4.7,1.6666666666666667,2,1.0,0.0,0.4
2025-05-18_raman-recunoscator-fiecarui-roman-care-alege-sa-si-exercite,2025-05-18,facebook-post,2025Q2 campanie + investitură,2,16,15,8.0,5.656854249492381,4,4.875,2.5,4,0.9375,0.0,0.6875
2025-05-18_romaniaonesta-e-foarte-aproape-sa-se-implineasca-asteptam-nu,2025-05-18,facebook-post,2025Q2 campanie + investitură,2,12,12,6.0,1.4142135623730951,5,6.5,2.5,3,1.0,0.0,0.4166666666666667
2025-05-18_un-gand-special-de-recunostinta-si-multumiri-cetatenilor-rom,2025-05-18,facebook-post,2025Q2 campanie + investitură,4,38,33,9.5,6.027713773341708,12,6.2894736842105265,2.4,5,0.868421052631579,0.0,0.39473684210526316
2025-05-18_votam-azi-ca-sa-nu-ne-para-rau-maine,2025-05-18,facebook-post,2025Q2 campanie + investitură,1,9,9,9.0,0.0,9,3.111111111111111,3.0,3,1.0,0.0,0.4444444444444444
2025-05-18_votul-este-un-drept-dar-si-o-responsabilitate-tu-decizi-pent,2025-05-18,facebook-post,2025Q2 campanie + investitură,2,12,11,6.0,2.8284271247461903,4,4.916666666666667,2.0,2,0.9166666666666666,0.0,0.6666666666666666
2025-05-21_am-avut-o-prima-discutie-informala-cu-presedinta-parlamentul,2025-05-21,facebook-post,2025Q2 campanie + investitură,2,23,20,11.5,2.1213203435596424,10,5.521739130434782,3.0,4,0.8695652173913043,0.0,0.30434782608695654
2025-05-21_prioritatea-principala-in-aceasta-perioada-este-corectarea-d,2025-05-21,facebook-post,2025Q2 campanie + investitură,3,70,57,23.333333333333332,3.7859388972001824,25,5.985714285714286,6.333333333333333,7,0.8142857142857143,105.53846153846155,0.38571428571428573
